상품유형,세부상품유형,운용회사,펀드명,위험등급,"구분
(추가/
단위)","기준
통화","순자산
총액
(원화:억원
외화:백만)",주식_금액,주식_비중,채권_금액,채권_비중,투자계약증권_금액,투자계약증권_비중,부동산_금액,부동산_비중,실물등_금액,실물등_비중,현금성_금액,현금성_비중,기타_금액,기타_비중,"기준
가격",1개월(%),1개월_순위,6개월(%),6개월_순위,1년(%),1년_순위,설정(전환)일(%),설정(전환)일_순위,"투자
운용
인력",운용,판매_보수,판매_수수료,환헤지,"주요
투자
지역",판매회사,구분,기준통화,순자산총액,기준가격,설정일(%),설정일_순위,투자운용인력,주요투자지역
주식형,일반,신한자산운용,신한얼리버드청년형소득공제장기증권자투자신탁[주식](종류C1),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,235.29",7.56,_,24.77,_,4.55,_,26.1,_,,0.75,1,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한엄마사랑어린이적립식증권자투자신탁 1[주식](종류),높은위험(UH),추가개방,KRW,708,0,0,0,0,-,-,-,-,-,-,8,1,701,99,"1,499.27",11.85,_,31.83,_,12.3,_,144.84,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한엄마사랑어린이적립식증권자투자신탁 1[주식](종류C-e),높은위험(UH),추가개방,KRW,10,0,0,0,0,-,-,-,-,-,-,0,0,10,100,"1,268.88",11.75,0862/1175,31.08,0636/1175,10.91,0625/1177,33.73,_,,0.69,0.5,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한엄마사랑어린이적립식증권자투자신탁 1[주식](종류C1),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,312.09",12.16,_,31.76,_,10.27,_,368.5,_,,0.69,1.5,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한엄마사랑어린이적립식증권자투자신탁 1[주식](종류C2),높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"1,332.05",12.09,_,32.07,_,9.65,_,326.31,_,,0.69,1.375,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한엄마사랑어린이적립식증권자투자신탁 1[주식](종류C3),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,373.21",13.49,_,34.62,_,12.42,_,339.84,_,,0.69,1.25,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한엄마사랑어린이적립식증권자투자신탁 1[주식](종류C4),높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"1,380.71",12.23,_,32.08,_,11,_,342.44,_,,0.69,1.125,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한엄마사랑어린이적립식증권자투자신탁 1[주식](종류C5),높은위험(UH),추가개방,KRW,688,0,0,0,0,-,-,-,-,-,-,0,0,695,100,"1,394.44",11.8,0842/1175,31.04,0639/1175,10.45,0650/1177,347.12,_,,0.69,1,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한엄마사랑어린이적립식증권자투자신탁 1[주식](종류S),높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"1,669.55",11.78,_,31.23,_,11.12,_,79.47,_,,0.69,0.35,0.08,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한엄마사랑어린이증권모투자신탁[주식],높은위험(UH),추가개방,KRW,652,631,91,0,0,-,-,-,-,-,-,7,1,57,8,"1,400.20",11.81,_,32.12,_,12.38,_,57.03,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한좋은아침코어셀렉션플러스증권자투자신탁 1[주식],높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,11,0,89,"1,648.70",13.73,_,30.17,_,10.87,_,100.21,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한좋은아침코어셀렉션플러스증권자투자신탁 1[주식](종류A 1),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,576.59",13.62,_,29.27,_,9.27,_,61.62,_,,0.65,0.8,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한좋은아침코어셀렉션플러스증권자투자신탁 1[주식](종류C-e),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,585.69",13.62,_,29.24,_,9.21,_,60.41,_,,0.65,0.855,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한줌인밸류증권모투자신탁[주식],높은위험(UH),추가개방,KRW,107,106,94,0,0,-,-,-,-,-,-,0,0,6,5,"1,476.99",7.71,_,26.05,_,4.05,_,209.13,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파성과연동보수증권자투자신탁(온라인전용)[주식],높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,4,2,96,"1,352.00",16.03,_,43.99,_,15.78,_,36.72,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파성과연동보수증권자투자신탁(온라인전용)[주식](종류A-e),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,164.82",16.01,_,43.75,_,15.07,_,16.48,_,,0.44,0.33,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파성과연동보수증권자투자신탁(온라인전용)[주식](종류C-e),높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"1,163.27",16,_,43.64,_,14.88,_,16.33,_,,0.44,0.5,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파성과연동보수증권자투자신탁(온라인전용)[주식](종류C-re),높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"1,335.67",16.01,_,43.71,_,15.01,_,33.66,_,,0.44,0.39,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파성과연동보수증권자투자신탁(온라인전용)[주식](종류S),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,344.51",16.01,_,43.77,_,15.08,_,34.45,_,,0.44,0.32,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파성과연동보수증권자투자신탁(온라인전용)[주식](종류S-P),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,347.10",16.02,_,43.81,_,15.17,_,34.71,_,,0.44,0.24,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권모투자신탁[주식],높은위험(UH),추가개방,KRW,163,155,92,0,0,-,-,-,-,-,-,14,8,0,0,"2,554.49",16.78,_,46.52,_,16.19,_,311.44,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁2[주식],높은위험(UH),추가개방,KRW,10,0,0,0,0,-,-,-,-,-,-,2,24,7,76,"2,465.26",12.29,_,32.48,_,12.25,_,264.25,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁2[주식](종류C2),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,095.62",12.16,_,31.39,_,10.29,_,115.12,_,,0.67,1.1,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁2[주식](종류C3),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,232.84",12.17,_,27.26,_,6.91,_,140.07,_,,0.67,0.9,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁2[주식](종류C5),높은위험(UH),추가개방,KRW,9,0,0,0,0,-,-,-,-,-,-,0,0,9,100,"2,347.56",12.18,_,31.57,_,10.6,_,358.53,_,,0.67,0.79,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁3[주식],높은위험(UH),추가개방,KRW,13,0,0,0,0,-,-,-,-,-,-,0,2,13,98,"2,603.84",16.37,_,45.13,_,15.82,_,507.28,_,,0,0,1,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁3[주식](종류A1),높은위험(UH),추가개방,KRW,13,0,0,0,0,-,-,-,-,-,-,0,0,13,100,"2,551.03",16.28,_,44.34,_,14.45,_,161.46,_,,0.67,0.5,1,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁3[주식](종류S),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,000.00",0,_,0,_,-56.32,_,1.19,_,,0.67,0.24,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁4[주식],높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,3,2,97,"1,856.27",16.17,_,44.46,_,15.67,_,100.89,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁4[주식](종류A-e),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,859.39",16.09,_,43.79,_,14.5,_,85.95,_,,0.67,0.35,0.5,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁4[주식](종류A1),높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,"1,803.99",16.06,_,43.55,_,14.08,_,80.41,_,,0.67,0.7,1,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁4[주식](종류C-e),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,838.45",16.08,_,43.69,_,14.34,_,83.86,_,,0.67,0.5,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁4[주식](종류C-pe),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,885.98",16.08,_,43.74,_,14.41,_,90.95,_,,0.67,0.41,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁4[주식](종류C-re),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,888.82",16.09,_,43.82,_,14.57,_,90.27,_,,0.67,0.39,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁[주식],높은위험(UH),추가개방,KRW,142,0,0,0,0,-,-,-,-,-,-,4,3,140,97,"2,491.23",16.25,_,44.93,_,15.6,_,298.78,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁[주식](종류A-e),높은위험(UH),추가개방,KRW,20,0,0,0,0,-,-,-,-,-,-,0,0,20,100,"1,956.74",16.16,0253/1175,44.23,0145/1175,14.38,0438/1177,95.67,_,,0.67,0.35,0.5,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁[주식](종류A1),높은위험(UH),추가개방,KRW,35,0,0,0,0,-,-,-,-,-,-,0,0,36,100,"2,425.91",16.14,0257/1175,44,0151/1175,13.98,0468/1177,236.57,_,,0.67,0.7,1,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁[주식](종류C-e),높은위험(UH),추가개방,KRW,28,0,0,0,0,-,-,-,-,-,-,0,0,29,100,"2,404.49",16.15,0256/1175,44.14,0150/1175,14.2,0457/1177,150.78,_,,0.67,0.5,0.5,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁[주식](종류C-p),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,859.29",16.13,_,43.93,_,13.84,_,85.99,_,,0.67,0.82,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁[주식](종류C-pe),높은위험(UH),추가개방,KRW,4,0,0,0,0,-,-,-,-,-,-,0,0,5,100,"2,076.29",16.16,0255/1175,44.19,0147/1175,14.3,0445/1177,111.09,_,,0.67,0.41,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁[주식](종류C-r),높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,"1,940.03",16.13,_,43.96,_,13.88,_,94.95,_,,0.67,0.78,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁[주식](종류C-re),높은위험(UH),추가개방,KRW,46,0,0,0,0,-,-,-,-,-,-,0,0,47,100,"1,956.16",16.16,0254/1175,44.2,0146/1175,14.33,0441/1177,100.28,_,,0.67,0.39,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁[주식](종류C-w),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,169.78",16.2,_,44.51,_,14.83,_,17.29,_,,0.67,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁[주식](종류C1),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"2,022.50",16.1,_,43.82,_,13.36,_,118.38,_,,0.67,1.2,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁[주식](종류C2),높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"1,908.40",16.11,_,43.75,_,13.59,_,106.06,_,,0.67,1.1,1.1,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁[주식](종류C3),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,340.04",16.14,_,35.26,_,-28.04,_,35.26,_,,0.67,0.9,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁[주식](종류C4),높은위험(UH),추가개방,KRW,3,0,0,0,0,-,-,-,-,-,-,0,0,3,100,"1,911.99",16.13,0258/1175,43.94,0154/1175,13.86,0472/1177,107.08,_,,0.67,0.8,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁[주식](종류S),높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"2,271.41",16.17,_,44.24,_,14.38,_,216.66,_,,0.67,0.34,0.15,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한중소형주알파증권자투자신탁[주식](종류S-P),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,533.88",16.17,_,44.31,_,14.51,_,57.17,_,,0.67,0.24,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한컨택트알파목표전환형증권투자신탁2[채권](종류),높은위험(UH),단위개방,KRW,265,253,94,0,0,-,-,-,-,-,-,7,3,7,3,"1,014.81",10.1,_,35.22,_,18.66,_,7.66,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한컨택트알파목표전환형증권투자신탁2[채권](종류A-e),높은위험(UH),단위개방,KRW,37,0,0,0,0,-,-,-,-,-,-,0,0,37,100,"1,013.68",10.07,_,34.98,_,18.06,_,3.8,_,,0.2,0.15,0.5,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한컨택트알파목표전환형증권투자신탁2[채권](종류A1),높은위험(UH),단위개방,KRW,205,0,0,0,0,-,-,-,-,-,-,0,0,207,100,"1,013.66",10.06,_,34.88,_,17.88,_,3.18,_,,0.2,0.3,1,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한컨택트알파목표전환형증권투자신탁2[채권](종류C-e),높은위험(UH),단위개방,KRW,14,0,0,0,0,-,-,-,-,-,-,0,0,15,100,"1,013.65",10.05,_,34.79,_,17.71,_,2.56,_,,0.2,0.45,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한컨택트알파목표전환형증권투자신탁2[채권](종류C-s),높은위험(UH),단위개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,"1,013.69",10.08,_,35.06,_,18.22,_,4.39,_,,0.2,0.01,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한컨택트알파목표전환형증권투자신탁2[채권](종류C1),높은위험(UH),단위개방,KRW,7,0,0,0,0,-,-,-,-,-,-,0,0,7,100,"1,007.32",10.02,_,34.51,_,17.2,_,0.73,_,,0.2,0.9,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏소득공제장기증권전환형자투자신탁[주식],다소높은위험(UH),추가개방,KRW,10,0,0,0,0,-,-,-,-,-,-,0,4,10,96,"1,419.54",2.07,_,9.01,_,-2.46,_,67.7,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏소득공제장기증권전환형자투자신탁[주식](종류C-e),다소높은위험(UH),추가개방,KRW,3,0,0,0,0,-,-,-,-,-,-,0,0,3,100,"1,417.94",2.01,_,8.56,_,-3.3,_,51,_,,0.47,0.35,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏소득공제장기증권전환형자투자신탁[주식](종류C1),다소높은위험(UH),추가개방,KRW,7,0,0,0,0,-,-,-,-,-,-,0,0,7,100,"1,394.51",1.98,_,8.37,_,-3.64,_,46.31,_,,0.47,0.7,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏소득공제장기증권전환형자투자신탁[주식](종류S-T),다소높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,421.71",2.02,_,8.63,_,-3.16,_,53.14,_,,0.47,0.21,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏증권모투자신탁[주식],다소높은위험(UH),추가개방,KRW,180,124,55,0,0,-,-,-,-,-,-,56,25,45,20,"1,408.91",2.15,_,9.31,_,-2.56,_,70.64,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏증권자투자신탁[주식],다소높은위험(UH),추가개방,KRW,112,0,0,0,0,-,-,-,-,-,-,4,4,108,96,"1,404.40",2.07,_,8.99,_,-2.42,_,68.4,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏증권자투자신탁[주식](종류C-pe),다소높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,940.84,1.98,1162/1175,8.41,1168/1175,-3.5,1138/1177,-5.92,_,,0.65,0.42,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏증권자투자신탁[주식](종류C-re),다소높은위험(UH),추가개방,KRW,87,0,0,0,0,-,-,-,-,-,-,0,0,88,100,"1,195.49",1.99,1161/1175,8.42,1167/1175,-3.47,1137/1177,19.98,_,,0.65,0.39,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏증권자투자신탁[주식](종류C2),다소높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,963.03,1.93,_,8.06,_,-4.14,_,1.9,_,,0.65,1.1,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏증권자투자신탁[주식](종류S-P),다소높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"1,198.72",2,1159/1175,8.5,1165/1175,-3.33,1135/1177,21.18,_,,0.65,0.25,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏증권자투자신탁[주식]종류A-e,다소높은위험(UH),추가개방,KRW,7,0,0,0,0,-,-,-,-,-,-,0,0,7,100,"1,385.12",1.99,1160/1175,8.44,1166/1175,-3.43,1136/1177,48.85,_,,0.65,0.35,0.5,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏증권자투자신탁[주식]종류A1,다소높은위험(UH),추가개방,KRW,3,0,0,0,0,-,-,-,-,-,-,0,0,3,100,"1,343.47",1.96,1164/1175,8.26,1170/1175,-3.77,1141/1177,42.91,_,,0.65,0.7,1,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏증권자투자신탁[주식]종류C-e,다소높은위험(UH),추가개방,KRW,6,0,0,0,0,-,-,-,-,-,-,0,0,6,100,"1,370.22",1.98,1163/1175,8.36,1169/1175,-3.57,1140/1177,46.37,_,,0.65,0.5,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏증권자투자신탁[주식]종류C-r,다소높은위험(UH),추가개방,KRW,3,0,0,0,0,-,-,-,-,-,-,0,0,3,100,"1,164.59",1.95,1165/1175,8.22,1171/1175,-3.84,1142/1177,16.46,_,,0.65,0.78,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏증권자투자신탁[주식]종류C1,다소높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,284.34",1.92,_,8.01,_,-4.24,_,35.28,_,,0.65,1.2,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏증권자투자신탁[주식]종류C3,다소높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"1,075.85",1.94,_,0,_,0,_,13.65,_,,0.65,0.9,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏증권자투자신탁[주식]종류C4,다소높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,370.13",1.95,_,8.22,_,-3.85,_,44.74,_,,0.65,0.8,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏증권자투자신탁[주식]종류S,다소높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"1,389.04",1.99,_,8.45,_,-3.42,_,46.03,_,,0.65,0.34,0.08,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏청년형소득공제장기증권자투자신탁[주식](종류),높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,1,2,99,"1,002.95",2.13,_,9.22,_,-2.49,_,1.31,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏청년형소득공제장기증권자투자신탁[주식](종류A-e),높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,985.57,2.04,_,8.67,_,-3.51,_,-1.05,_,,0.65,0.35,0.5,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏청년형소득공제장기증권자투자신탁[주식](종류C-e),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,957.52,2.03,_,8.59,_,-3.65,_,-4.14,_,,0.65,0.5,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아롱숏청년형소득공제장기증권자투자신탁[주식](종류C1),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,966.56,2.07,_,8.8,_,-3.26,_,-3,_,,0.65,1,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아신경제증권자투자신탁 1[주식](종류),높은위험(UH),추가개방,KRW,49,0,0,0,0,-,-,-,-,-,-,2,4,47,96,"1,578.54",14.85,_,31.29,_,8.88,_,297.6,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아신경제증권자투자신탁 1[주식](종류A),높은위험(UH),추가개방,KRW,24,0,0,0,0,-,-,-,-,-,-,0,0,24,100,"1,554.41",14.75,_,30.55,_,7.55,_,212.21,_,,0.67,0.5,1,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아신경제증권자투자신탁 1[주식](종류A-H),높은위험(UH),추가개방,KRW,21,0,0,0,0,-,-,-,-,-,-,0,0,21,100,"1,564.95",14.79,_,30.85,_,8.1,_,93.42,_,,0.67,0,1.5,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아신경제증권자투자신탁 1[주식](종류A-e),높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"1,409.34",14.77,_,30.71,_,7.83,_,45.98,_,,0.67,0.25,0.5,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아신경제증권자투자신탁 1[주식](종류C-e),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,465.92",14.76,_,30.58,_,7.59,_,47.52,_,,0.67,0.5,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아신경제증권자투자신탁 1[주식](종류C-p),높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,"1,217.04",14.73,_,30.38,_,7.24,_,23.55,_,,0.67,0.8,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아신경제증권자투자신탁 1[주식](종류C-pe),높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"1,253.63",14.76,_,30.6,_,7.66,_,29.82,_,,0.67,0.4,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아신경제증권자투자신탁 1[주식](종류C-r),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,959.17,14.73,_,30.42,_,7.32,_,-4.08,_,,0.67,0.76,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아신경제증권자투자신탁 1[주식](종류C4),높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"1,217.17",14.73,_,30.38,_,7.24,_,22.38,_,,0.67,0.8,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아신경제증권자투자신탁 1[주식](종류S),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,612.19",14.77,_,30.7,_,7.77,_,68.98,_,,0.67,0.245,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아신경제증권자투자신탁 1[주식](종류S-R),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,289.28",14.78,_,30.72,_,7.86,_,33.31,_,,0.67,0.22,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아신경제증권자투자신탁2[주식](종류),높은위험(UH),추가개방,KRW,6,0,0,0,0,-,-,-,-,-,-,0,1,6,99,"1,581.98",15.23,_,32.16,_,9.03,_,156.69,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아신경제증권자투자신탁2[주식](종류C),높은위험(UH),추가개방,KRW,6,0,0,0,0,-,-,-,-,-,-,0,0,6,100,"1,517.19",15.09,_,31.12,_,7.17,_,175.49,_,,0.67,1,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아액티브증권투자신탁[주식](종류),높은위험(UH),추가개방,KRW,235,221,88,0,0,-,-,-,-,-,-,15,6,16,7,"1,237.86",14.26,_,31.18,_,0,_,23.79,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아액티브증권투자신탁[주식](종류C-i),높은위험(UH),추가개방,KRW,160,0,0,0,0,-,-,-,-,-,-,0,0,160,100,"1,234.82",14.24,_,30.99,_,0,_,23.48,_,,0.25,0.03,0,-,-,,,,,,,,,
주식형,일반,신한자산운용,신한코리아액티브증권투자신탁[주식](종류C-s),높은위험(UH),추가개방,KRW,75,0,0,0,0,-,-,-,-,-,-,0,0,75,100,"1,235.03",14.24,_,31,_,0,_,23.5,_,,0.25,0.01,0,-,-,,,,,,,,,
